Solution Algo,Maze Algo,Multiple,Size,Time,Nv,Nde,Steps,Path Length,Maze Shortest Path
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,82513,22760,1653,31002,6555,2773
BFS,DFS,930,601,383614,179960,43242,179959,2887,2887
RIGHT HAND RULE,DFS,930,601,57494,15496,5521,23202,7627,2887
BFS,PRIM,930,601,376915,176698,27758,176697,1359,1359
RIGHT HAND RULE,PRIM,930,601,269697,57199,16869,104332,5253,1359
BFS,HUNT_AND_KILL,930,601,371166,174036,32829,174035,1479,1479
RIGHT HAND RULE,HUNT_AND_KILL,930,601,60879,13720,4759,25074,1987,1479
BFS,RECURSIVE_DIVISION,930,601,376399,173163,5812,173162,3247,3247
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,55388,16013,1052,20970,6109,3247
BFS,DFS,930,601,383279,178707,43015,178706,3063,3063
RIGHT HAND RULE,DFS,930,601,68716,17771,6671,27770,5943,3063
BFS,PRIM,930,601,386762,180931,28432,180930,1259,1259
RIGHT HAND RULE,PRIM,930,601,194365,41162,12103,75648,4225,1259
BFS,HUNT_AND_KILL,930,601,377782,176635,33514,176634,1227,1227
RIGHT HAND RULE,HUNT_AND_KILL,930,601,202363,43261,15531,79698,4491,1227
BFS,RECURSIVE_DIVISION,930,601,447735,208471,7103,208470,2963,2963
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,119633,33731,2290,45916,6435,2963
BFS,DFS,930,601,384894,180362,43302,180361,3271,3271
RIGHT HAND RULE,DFS,930,601,50176,12848,4847,20346,4947,3271
BFS,PRIM,930,601,384551,180905,28356,180904,1379,1379
RIGHT HAND RULE,PRIM,930,601,135928,29708,8734,54118,3513,1379
BFS,HUNT_AND_KILL,930,601,379053,177869,33851,177868,1459,1459
RIGHT HAND RULE,HUNT_AND_KILL,930,601,70648,16017,5694,29254,1925,1459
BFS,RECURSIVE_DIVISION,930,601,440149,204769,6948,204768,5257,5257
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,163793,45723,2849,60464,14203,5257
BFS,DFS,930,601,385260,180877,43421,180876,2903,2903
RIGHT HAND RULE,DFS,930,601,48182,13047,4663,19894,6063,2903
BFS,PRIM,930,601,384274,180282,28256,180281,1463,1463
RIGHT HAND RULE,PRIM,930,601,260767,55943,16321,101454,6307,1463
BFS,HUNT_AND_KILL,930,601,386133,180931,34369,180930,1443,1443
RIGHT HAND RULE,HUNT_AND_KILL,930,601,97221,21686,7553,39580,2305,1443
BFS,RECURSIVE_DIVISION,930,601,422339,196043,6600,196042,3031,3031
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,165685,46136,2937,60308,16143,3031
BFS,DFS,930,601,380905,178447,42911,178446,2737,2737
RIGHT HAND RULE,DFS,930,601,64309,16669,6349,26348,6723,2737
BFS,PRIM,930,601,385608,180931,28430,180930,1283,1283
RIGHT HAND RULE,PRIM,930,601,156250,34171,10076,62448,4097,1283
BFS,HUNT_AND_KILL,930,601,325021,151501,28693,151500,1323,1323
RIGHT HAND RULE,HUNT_AND_KILL,930,601,144179,31470,11153,57568,2897,1323
BFS,RECURSIVE_DIVISION,930,601,416846,192993,6603,192992,3397,3397
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,74595,22280,1357,28852,9651,3397
BFS,DFS,930,601,379111,177627,42693,177626,2747,2747
RIGHT HAND RULE,DFS,930,601,69292,17679,6799,28234,6351,2747
BFS,PRIM,930,601,273581,126361,19666,126360,1335,1335
RIGHT HAND RULE,PRIM,930,601,126010,27518,7997,49908,3957,1335
BFS,HUNT_AND_KILL,930,601,370776,173790,32868,173789,1357,1357
RIGHT HAND RULE,HUNT_AND_KILL,930,601,273370,57404,20599,105948,5033,1357
BFS,RECURSIVE_DIVISION,930,601,433294,200615,6912,200614,4051,4051
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,195692,53627,3694,71624,16865,4051
BFS,DFS,930,601,370240,173148,41573,173147,2627,2627
RIGHT HAND RULE,DFS,930,601,52668,13973,5026,21286,6063,2627
BFS,PRIM,930,601,385321,180931,28455,180930,1253,1253
RIGHT HAND RULE,PRIM,930,601,200166,43648,12563,78262,6201,1253
BFS,HUNT_AND_KILL,930,601,370943,173927,33040,173926,1375,1375
RIGHT HAND RULE,HUNT_AND_KILL,930,601,254641,53015,19148,97860,4805,1375
BFS,RECURSIVE_DIVISION,930,601,441645,205273,7051,205272,3269,3269
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,111701,31236,2118,40898,9867,3269
BFS,DFS,930,601,377230,176546,42298,176545,2831,2831
RIGHT HAND RULE,DFS,930,601,46288,12290,4465,18966,5339,2831
BFS,PRIM,930,601,384517,180931,28417,180930,1339,1339
RIGHT HAND RULE,PRIM,930,601,196139,42424,12616,77446,4579,1339
BFS,HUNT_AND_KILL,930,601,324329,151386,28710,151385,1227,1227
RIGHT HAND RULE,HUNT_AND_KILL,930,601,174238,36978,13309,68508,2975,1227
BFS,RECURSIVE_DIVISION,930,601,441411,205346,6811,205345,3095,3095
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,145159,40000,2629,53330,13055,3095
BFS,DFS,930,601,329763,153571,36768,153570,2739,2739
RIGHT HAND RULE,DFS,930,601,38850,10300,3683,15688,4319,2739
BFS,PRIM,930,601,318074,148094,23077,148093,1365,1365
RIGHT HAND RULE,PRIM,930,601,115860,25989,7481,46568,3431,1365
BFS,HUNT_AND_KILL,930,601,240228,110240,20658,110239,1353,1353
RIGHT HAND RULE,HUNT_AND_KILL,930,601,68312,15379,5369,27898,2201,1353
BFS,RECURSIVE_DIVISION,930,601,423455,196367,6813,196366,4261,4261
RIGHT HAND RULE,RECURSIVE_DIVISION,930,601,122093,35461,2443,47264,11849,4261
BFS,DFS,930,601,384103,179858,43242,179857,2855,2855
RIGHT HAND RULE,DFS,930,601,61129,16015,5927,24746,7003,2855
BFS,PRIM,930,601,385498,180931,28452,180930,1371,1371
RIGHT HAND RULE,PRIM,930,601,215136,45917,13535,83524,5853,1371
BFS,HUNT_AND_KILL,930,601,385675,180930,34372,180929,1263,1263
